,Yelp_ID,Business_Name,Business_type,City,country,Address,Zipcode,Latitude,Longitude,url
146,7ZqX7x8KM4PJuFHO__C3zg,Sainte-Marie Among The Hurons,Museums,Midland,CA,16164 Ontario 12,L4R 5E3,44.73374748,-79.84438419,https://www.yelp.com/biz/sainte-marie-among-the-hurons-midland?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
147,l01IwEcBT2cqdzBneR0uAA,Sault Ste Marie Museum,Museums,Sault Ste. Marie,CA,690 Queen Street E,P6A 2A4,46.508,-84.32791,https://www.yelp.com/biz/sault-ste-marie-museum-sault-ste-marie?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
148,sTjebCCSeA3e5-82ToYE5g,Scarborough Museum,Museums,Scarborough,CA,1007 Brimley Road,M1P,43.7590663,-79.2571502,https://www.yelp.com/biz/scarborough-museum-scarborough?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
149,1tViAAuWzCj4LOT50dwhuQ,Scugog Shores Historical Museum,Museums,Port Perry,CA,16210 Island Road,L9L 1B4,44.11231,-78.92015,https://www.yelp.com/biz/scugog-shores-historical-museum-port-perry?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
150,IkF3EG9oVJBe8FvjY6C3XA,Spadina Historic House Museum,Museums,Toronto,CA,285 Spadina Road,M5R 2V5,43.67903,-79.4082899,https://www.yelp.com/biz/spadina-historic-house-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
151,1YzlGrZrwilSBdXRoMjy4A,St Catharines Museum & Welland Canal Centre,Museums,St Catharines,CA,1932 Welland Canals Parkway,L2R 7K6,43.15592,-79.19464,https://www.yelp.com/biz/st-catharines-museum-and-welland-canal-centre-st-catharines-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
152,G_G0zMxS7crM05EsuGERyQ,St. Jacobs & Aberfoyle Model Railway,Museums,St Jacobs,CA,1440 King Street N,N0B 2N0,43.53998577,-80.55191949,https://www.yelp.com/biz/st-jacobs-and-aberfoyle-model-railway-st-jacobs?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
153,IrapvV_BlsOt-Jlt2SNUPw,Stones 'n Bones Museum,Museums,Sarnia,CA,223 Christina Street N,N7T 5V1,42.9740033,-82.4069505,https://www.yelp.com/biz/stones-n-bones-museum-sarnia?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
155,6TSzso4MB_tEx-QWn012wA,Sun Life Financial Museum + Arts Pass,Museums,Toronto,CA,789 Yonge Street,M4W 2G8,43.6718788,-79.3866272,https://www.yelp.com/biz/sun-life-financial-museum-arts-pass-toronto-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
156,AvdbEAH3VCoHt3JkcFh_Tw,Textile Museum of Canada,Museums,Toronto,CA,55 Centre Ave,M5G 2H5,43.65529341,-79.38429623,https://www.yelp.com/biz/textile-museum-of-canada-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
157,sYGRkA52n-2sI2rkDJfMqA,The Aga Khan Museum,Museums,Toronto,CA,77 Wynford Drive,M3C 1K1,43.72539,-79.33229,https://www.yelp.com/biz/the-aga-khan-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
158,_M--1pHhyDlMNQRE9971ng,The Bata Shoe Museum,Museums,Toronto,CA,327 Bloor Street W,M5S 1W7,43.66723,-79.40011,https://www.yelp.com/biz/the-bata-shoe-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
160,uOptnSobMPWbKJ0mOcr0FQ,The Bytown Museum,Museums,Ottawa,CA,1 Canal Lane,K1P 1L1,45.42581914,-75.69766357,https://www.yelp.com/biz/the-bytown-museum-ottawa-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
161,mLWqeL_v2CNR4I5E7SBjJA,The Coffee Station,Museums,Gravenhurst,CA,150 Second Avenue,P1P 1H4,44.92014029,-79.37073727,https://www.yelp.com/biz/the-coffee-station-gravenhurst?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
162,Qplxmp2jCy5l951UcM1ovg,The Design Exchange,Museums,Toronto,CA,Toronto Dominion Centre,M5K 1B2,43.65092876,-79.38490558,https://www.yelp.com/biz/the-design-exchange-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
163,zFrI_uZ-FcR2HyRLi_tDlA,The Fun House,Museums,Niagara Falls,CA,4943 Clifton Hill,L2G 3N5,43.09153,-79.07344,https://www.yelp.com/biz/the-fun-house-niagara-falls?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
164,ptlFWGYV5lPiXKFRWlblIw,The Gardiner Museum,Museums,Toronto,CA,111 Queen's Park,M5S 2C7,43.66811506,-79.39294207,https://www.yelp.com/biz/the-gardiner-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
165,Mn_aHI7AFbSb-3QdDEwrSg,The Museum,Museums,Kitchener,CA,10 King Street W,N2H 2G8,43.4500784,-80.4895587,https://www.yelp.com/biz/the-museum-kitchener-2?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
166,omSo3K6G4N5BgtDYuJ_GBw,The Niagara Apothecary,Museums,Niagara-on-the-Lake,CA,5 Queen Street,L0S 1J0,43.25502,-79.07093,https://www.yelp.com/biz/the-niagara-apothecary-niagara-on-the-lake?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
167,GEaaln74PcfnHTWbumY9HA,The Robert McLaughlin Gallery,Museums,Oshawa,CA,Civic Centre,L1H 3Z3,43.8950147,-78.8657042,https://www.yelp.com/biz/the-robert-mclaughlin-gallery-oshawa?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
168,6MrXNF2wpp-oJ_i_dAfKrQ,The Tree Museum,Museums,Gravenhurst,CA,1634 Doe Lake Road,P1P 1R3,44.92122,-79.26755,https://www.yelp.com/biz/the-tree-museum-gravenhurst?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
169,bZca_9kpdewVR9EppfXktQ,Tiny Town,Children's Museums,Woodbridge,CA,5875 Highway 7,L4L 1T9,43.7738481,-79.6176777,https://www.yelp.com/biz/tiny-town-woodbridge?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
171,T1XfZmOftiK16Ua08974bw,Tom Thomson Memorial Gallery,Museums,Owen Sound,CA,840 First Avenue W,N4K 4K4,44.56441,-80.94514,https://www.yelp.com/biz/tom-thomson-memorial-gallery-owen-sound?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
172,oz4YTqzGLYRzV0lSMDaEEQ,Toronto Police Museum,Museums,Toronto,CA,40 College St,M5G 2J3,43.66135,-79.3851,https://www.yelp.com/biz/toronto-police-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
173,aPDA7_ioAYYyH5VtzQcvsA,Toronto Railway Museum,Museums,Toronto,CA,255 Bremner Boulevard,M5V 3M9,43.640834,-79.385948,https://www.yelp.com/biz/toronto-railway-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
174,S1zyBXsLEYZY6BWExNx7hw,Toronto's First Post Office & Museum,Museums,Toronto,CA,260 Adelaide Street E,M5A 1N1,43.65191,-79.3705,https://www.yelp.com/biz/torontos-first-post-office-and-museum-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
175,rDUPazgUvtE7Jx-L9t0JMw,Uncle Tom's Cabin Historic Site,Museums,Dresden,CA,29251 Uncle Toms Road,N0P 1M0,42.58512,-82.19606,https://www.yelp.com/biz/uncle-toms-cabin-historic-site-dresden?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
176,VsMuF6-QS8wPKCYPWN8Y0Q,Victoria Memorial Square,Museums,Toronto,CA,Wellington W and Portland,M5V,43.64305,-79.39949,https://www.yelp.com/biz/victoria-memorial-square-toronto?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
177,NwP2g9zInKcyrIqWf8JwnA,Waterloo Region Museum,Museums,Kitchener,CA,10 Huron Road,N2P 2R7,43.4010807,-80.4355658,https://www.yelp.com/biz/waterloo-region-museum-kitchener?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
178,eONw2Ic3TlkPf-ahQA_Fzg,Wheelers Pancake House And Sugar Camp,Museums,McDonalds Corners,CA,1001 Highland Line,K0G 1M0,44.92783,-76.53709,https://www.yelp.com/biz/wheelers-pancake-house-and-sugar-camp-mcdonalds-corners?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
179,6bhu_7zmeLSjSS02B7sH1g,Wheelsport,Museums,Orleans,CA,1390 Youville Dr,K1C 2X8,45.46266,-75.55053,https://www.yelp.com/biz/wheelsport-orleans?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
180,oO0rlvPvuPPvAl0Zw1f5FA,Whitehern Historic House & Garden,Museums,Hamilton,CA,41 Jackson Street W,L8P 1L3,43.2547799,-79.87195,https://www.yelp.com/biz/whitehern-historic-house-and-garden-hamilton?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
181,zmga5N1j8OPLyF6AWkiDDQ,Windsor Public Library,Museums,Windsor,CA,850 Ouellette Avenue,N9A 4M9,42.3111775,-83.0345176,https://www.yelp.com/biz/windsor-public-library-windsor-3?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
182,tVe-Pf63ea2xabBzxFfQKw,Windsor's Community Museum,Museums,Windsor,CA,254 Pitt Street W,N9A 5L5,42.31851,-83.0425,https://www.yelp.com/biz/windsors-community-museum-windsor?adjust_creative=F8OOUfRx1ujSudXJ-CRTfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=F8OOUfRx1ujSudXJ-CRTfA
